id,name,tags,ingredients,ingredients_quantity,processed_ingredients
1709,Riso pilaf con ratatoille di verdure,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Sale marino fino iodato, Olio extra vergine di oliva, Dado vegetale fatto da noi, Basilico Italia, Fantasia mediterranea bonduelle, Riso parboiled","1gr, 5ml, 8gr, 0.5gr, 140gr, 100gr","sale, olio oliva, dado vegetale, basilico, fantasia mediterranea bonduelle, riso parboiled"
1522,Risotto alla milanese,"['Vegetariano', 'Piatto pronto', 'Primo']","Burro, Vino bianco, Cipolla tritata, Formaggio grattugiato fresco, Zafferano fili, Dado vegetale fatto da noi, Riso Carnaroli classico Cavalieri d'Italia","10gr, 5ml, 5gr, 20gr, 0.02unit, 20gr, 90gr","burro, vino, cipolla, formaggio, zafferano, dado vegetale, riso carnaroli"
1279,Risotto alla milanese (nido),"['Piatto da preparare', 'Vegetariano', 'Primo']","Zafferano fili, Sale marino  grosso iodato, Cipolla tritata, Granarolo burro italiano 200 g, Formaggio grattugiato fresco, Dado vegetale fatto da noi, Riso Carnaroli classico Cavalieri d'Italia","0.002unit, 2gr, 2gr, 4gr, 8gr, 8gr, 40gr","zafferano, sale, cipolla, burro, formaggio, dado vegetale, riso carnaroli"
1273,Risotto con crema di asparagi (nido),"['Piatto da preparare', 'Vegetariano', 'Primo']","Cipolla tritata, Formaggio grattugiato fresco, Asparagi freschi rondelle It, Dado vegetale fatto da noi, Riso Carnaroli classico Cavalieri d'Italia","2gr, 8gr, 20gr, 8gr, 40gr","cipolla, formaggio, asparagi, dado vegetale, riso carnaroli"
1270,Risotto con zucchine (nido),"['Piatto da preparare', 'Vegetariano', 'Primo']","Olio extra vergine di oliva, Sale marino  grosso iodato, Cipolla tritata, Formaggio grattugiato fresco, Zucchine cubettate, Dado vegetale fatto da noi, Riso Carnaroli classico Cavalieri d'Italia","2ml, 2gr, 2gr, 8gr, 40gr, 8gr, 40gr","olio oliva, sale, cipolla, formaggio, zucchine, dado vegetale, riso carnaroli"
1383,Riso venere con verdure,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Verdure Cubettate Cotte, Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Sale marino  grosso iodato, Riso venere","120gr, 2gr, 2gr, 5ml, 9gr, 85gr","verdure cotte, basilico, sale, olio oliva, sale, riso venere"
1254,Riso venere con verdure,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo', 'Piatti estivi']","Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Sale marino  grosso iodato, Carote e zucchine cubettate, Riso venere","2gr, 2gr, 5ml, 9gr, 120gr, 85gr","basilico, sale, olio oliva, sale, carote zucchine, riso venere"
1385,Riso venere con verdure e primosale,"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Primosale a cubetti, Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Sale marino  grosso iodato, Verdure Cubettate Cotte, Riso venere","30gr, 2gr, 2gr, 5ml, 9gr, 90gr, 85gr","primosale, basilico, sale, olio oliva, sale, verdure cotte, riso venere"
1384,Riso venere con verdure e salmone affumicato,"['Pesce', 'Piatto pronto', 'Schiscetta', 'Primo']","Salmone affumicato julienne, Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Sale marino  grosso iodato, Verdure Cubettate Cotte, Riso venere","30gr, 2gr, 2gr, 5ml, 9gr, 90gr, 85gr","salmone, basilico, sale, olio oliva, sale, verdure cotte, riso venere"
220,Roast beef,"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo', 'Piatti estivi']","Sale marino fino iodato, Olio extra vergine di oliva, Sottofesa manzo per rost-beef","1.5gr, 5ml, 140gr","sale, olio oliva, sottofesa manzo rostbeef"
653,Salsa di pomodoro fatta da noi!,"['Vegano', 'Vegetariano', 'Sughi']","Basilico Italia, Sale marino fino iodato, Olio extra vergine di oliva, Cipolla tritata, Passata di pomodoro","0.6000000000000001gr, 1.2gr, 1.2ml, 6gr, 120gr","basilico, sale, olio oliva, cipolla, pomodoro"
1471,Scaloppina al limone  (circa 180g),"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Prezzemolo Italia, Sale marino fino iodato, Olio extra vergine di oliva, Limone da spremere (1 limone contiene circa 40ml di succo), Farina ""00"", Fettine di lonza","0.5gr, 1.5gr, 3ml, 10ml, 20gr, 120gr","prezzemolo, sale, olio oliva, limone limone, farina, lonza"
1525,Scaloppina partenopea,"['Carne', 'Piatto pronto', 'Secondo']","Dado vegetale fatto da noi, Olio extra vergine di oliva, acqua, Pomodori ciliegini rondelle, Vino bianco, Basilico Italia, Farina ""00"", Fettine di lonza","2gr, 2ml, 0.06L, 30gr, 1ml, 0.5gr, 5gr, 120gr","dado vegetale, olio oliva, acqua, pomodori ciliegini, vino, basilico, farina, lonza"
1655,Scaloppina rucola e scaglie di parmigiano,"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Scaglie di formaggio stagionato, Sale marino fino iodato, Olio extra vergine di oliva, Rucola, Farina ""00"", Fettine di lonza","10gr, 1gr, 2ml, 5gr, 10gr, 120gr","formaggio, sale, olio oliva, rucola, farina, lonza"
1302,Scaloppine di pollo al limone (nido),"['Carne', 'Piatto da preparare', 'Secondo']","Farina di grano tenero ""00"", Prezzemolo Italia, Sale marino fino iodato, Olio extra vergine di oliva, Limone da spremere (1 limone contiene circa 40ml di succo), Filetti di pollo per scaloppe","10gr, 1gr, 1gr, 2.5ml, 5ml, 60gr","farina grano, prezzemolo, sale, olio oliva, limone limone, filetti pollo scaloppe"
1478,Spaghetti aglio olio e peperoncino con pomodori freschi (circa 250g),"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Prezzemolo Italia, Peperoncino frantumato, Sale marino fino iodato, Pomodori ciliegini tagliati, Aglio tritato, Olio extra vergine di oliva, Spaghetti","0.5gr, 0.5gr, 1gr, 20gr, 2gr, 20ml, 100gr","prezzemolo, peperoncino, sale, pomodori ciliegini tagliati, aglio, olio oliva, spaghetti"
1154,Spezzatino di manzo al vino rosso,"['Carne', 'Piatto pronto', 'Secondo']","Olio extra vergine di oliva, Rosmarino fresco, Farina ""00"", Pepe nero macinato, Passata di pomodoro, Vino rosso, Sale marino fino iodato, Trito per soffritto, Spezzatino manzo","2ml, 0.30000000000000004gr, 0.75gr, 0.1gr, 17.5gr, 25ml, 1gr, 15gr, 214gr","olio oliva, rosmarino, farina, pepe, pomodoro, vino, sale, trito soffritto, spezzatino manzo"
1290,Spezzatino di vitello alla pizzaiola ( nido),"['Carne', 'Piatto pronto', 'Secondo']","Origano essiccato, Olio extra vergine di oliva, Sale marino fino iodato, Trito per soffritto, Passata di pomodoro, bocconcini di vitello","0.1gr, 2ml, 1gr, 5gr, 10gr, 50gr","origano, olio oliva, sale, trito soffritto, pomodoro, vitello"
1569,Spiedini gratinati,"['Carne', 'Piatto pronto', 'Secondo']","Olio extra vergine di oliva, Gratinatura, Spiedini di pollo con salsiccia e peperoni","2ml, 50gr, 1unit","olio oliva, gratinatura, spiedini pollo salsiccia peperoni"
1657,Spinaci al burro,"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Contorno']","Sale marino fino iodato, Burro, Formaggio grattugiato fresco, Spinaci surgelati","1gr, 2gr, 5gr, 200gr","sale, burro, formaggio, spinaci"
1510,Spinaci al vapore,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Contorno']","Sale marino fino iodato, Olio extra vergine di oliva, Spinaci surgelati","1gr, 2ml, 280gr","sale, olio oliva, spinaci"
1485,Spinaci filanti (circa 150g),"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Contorno']","Sale marino fino iodato, Burro, Formaggio grattugiato fresco, Mozzarella julienne, Spinaci surgelati","1gr, 2gr, 5gr, 20gr, 200gr","sale, burro, formaggio, mozzarella, spinaci"
1329,Spinaci freschi al vapore (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Sale marino fino iodato, Olio extra vergine di oliva, Spinaci feschi mondati","0.5gr, 1.5ml, 80gr","sale, olio oliva, spinaci feschi"
1308,Spinaci freschi cotti in padella (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Sale marino fino iodato, Olio extra vergine di oliva, Spinaci feschi mondati","0.5gr, 1.5ml, 80gr","sale, olio oliva, spinaci feschi"
1583,Spinaci pomodori freschi e acciughe,"['Piatto pronto', 'Contorno']","Aglio tritato, Olio extra vergine di oliva, Pomodori ciliegini lavati, Acciughe in olio di girasole, Spinaci surgelati","0.5gr, 2ml, 20gr, 5gr, 250gr","aglio, olio oliva, pomodori ciliegini, acciughe olio girasole, spinaci"
1631,Straccetti di manzo in insalata,"['Carne', 'Piatto pronto', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Formaggio stagionato  julienne, Insalatina di verdure, Manzo julienne","1gr, 2ml, 10gr, 30gr, 1unit","sale, olio oliva, formaggio, insalatina verdure, manzo"
1549,straccetti  di pollo al limone,"['Carne', 'Piatto pronto', 'Secondo']","Prezzemolo Italia, Sale marino fino iodato, Olio extra vergine di oliva, Farina di grano tenero ""00"", Limone da spremere (1 limone contiene circa 40ml di succo), Bocconcini  di pollo","0.5gr, 1gr, 5ml, 10gr, 20ml, 140gr","prezzemolo, sale, olio oliva, farina grano, limone limone, pollo"
1587,Straccetti di pollo con filetti di peperoni freschi,"['Carne', 'Piatto pronto', 'Secondo']","Prezzemolo Italia, Sale marino fino iodato, Olio extra vergine di oliva, Cipolla affettata, Peperoni tagliati a filetti, Straccetti  di pollo","2gr, 2gr, 5ml, 10gr, 50gr, 120gr","prezzemolo, sale, olio oliva, cipolla, peperoni tagliati filetti, straccetti pollo"
1297,straccetti di tacchino al forno (nido),"['Carne', 'Piatto da preparare', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, Fettine di tacchino","0.75gr, 2.5ml, 50gr","sale, olio oliva, tacchino"
1704,Taccole al burro,"['Vegetariano', 'Piatto pronto', 'Contorno']","Sale marino fino iodato, Formaggio grattugiato fresco, Burro, Taccole","1gr, 2gr, 5gr, 160gr","sale, formaggio, burro, taccole"
1312,taccole olio e limone (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Schiscetta', 'Contorno']","Olio extra vergine di oliva, Sale marino  grosso iodato, Limone da spremere (1 limone contiene circa 40ml di succo), Taccole","5ml, 9gr, 4ml, 60gr","olio oliva, sale, limone limone, taccole"
1495,Tagliata di pollo alle erbe aromatiche (circa120g),"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Erbe aromatiche, Olio extra vergine di oliva, Filetto di pollo","5gr, 5ml, 120gr","erbe aromatiche, olio oliva, filetto pollo"
1452,Tagliatelle al ragù di pesce,"['Pesce', 'Piatto pronto', 'Schiscetta', 'Primo']","Prezzemolo Italia, Olio extra vergine di oliva, Sale marino fino iodato, Vino bianco, Aglio a fette, Trito di pesce, Salsa di pomodoro artigianale pronta, Tagliatelle secche all'uovo","0.5gr, 5ml, 2gr, 5ml, 1gr, 40gr, 85gr, 85gr","prezzemolo, olio oliva, sale, vino, aglio, trito pesce, salsa pomodoro pronta, tagliatelle secche all'uovo"
433,Tagliatelle al ragù fatte da noi! (circa 300 gr),"['Piatto pronto', 'Schiscetta', 'Primo']","Ragù di carne artigianale pronto al consumo, Tagliatelle secche all'uovo","140gr, 80gr","ragù carne, tagliatelle secche all'uovo"
1463,Tonnato,"['Carne', 'Piatto pronto', 'Secondo', 'Piatti estivi']","Salsa tonnata, Lonza suino nazionale cotta al vapore","100gr, 80gr","salsa, lonza suino nazionale cotta vapore"
1509,Tonnato,"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Acciughe in olio di girasole, Capperi 11/13 sale, Tonno in olio di semi di girasole, Maionese, Lonza suino nazionale","10gr, 5gr, 20gr, 5gr, 80gr","acciughe olio girasole, capperi sale, tonno olio semi girasole, maionese, lonza suino nazionale"
1453,Tortiglioni alla campidanese,"['Carne', 'Piatto pronto', 'Schiscetta', 'Primo']","Sale marino fino iodato, Vino rosso, Olio extra vergine di oliva, Trito per soffritto, Salsiccia di suino tagliata, Salsa di pomodoro artigianale pronta, Tortiglioni","1gr, 5ml, 5ml, 10gr, 40gr, 70gr, 90gr","sale, vino, olio oliva, trito soffritto, salsiccia suino, salsa pomodoro pronta, tortiglioni"
1653,Tortiglioni  amatriciana di verdure,"['Piatto pronto', 'Primo']","Tortiglioni, Fantasia mediterranea bonduelle, Guanciale, Salsa di pomodoro artigianale pronta","90gr, 40gr, 20gr, 90gr","tortiglioni, fantasia mediterranea bonduelle, guanciale, salsa pomodoro pronta"
1698,Tortiglioni panna prosciutto e piselli,"['Piatto pronto', 'Primo']","Sale marino fino iodato, Burro, Prosciutto cotto cubettato, Piselli cotti, Panna da cucina, Tortiglioni","1gr, 2gr, 20gr, 30gr, 70ml, 90gr","sale, burro, prosciutto cotto, piselli, panna, tortiglioni"
1513,"Tortiglioni zucchine, ricotta e basilico","['Vegetariano', 'Piatto pronto', 'Primo']","Basilico Italia, Ricotta vaccina granarolo, Zucchine cubettate, Salsa di pomodoro artigianale pronta, Tortiglioni","0.5gr, 30gr, 30gr, 90gr, 90gr","basilico, ricotta, zucchine, salsa pomodoro pronta, tortiglioni"
1588,Tortilla di patate,"['Vegetariano', 'Piatto pronto', 'Secondo']","Sale marino fino iodato, Pepe nero macinato, Olio extra vergine di oliva, Cipolla affettata, Patate cubettate small, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","3gr, 1gr, 5ml, 40gr, 100gr, 2unit","sale, pepe, olio oliva, cipolla, te, uova all'aperto ogm, "
1389,Tortino di nasello (nido),"['Pesce', 'Piatto pronto', 'Secondo']","Sale marino fino iodato, Olio extra vergine di oliva, filetto di nasello","1gr, 2ml, 100gr","sale, olio oliva, filetto nasello"
1341,Tortino vegetariano,"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Secondo']","Erba cipollina, Pane grattugiato, Patate cubettate, Sale marino fino iodato, Olio extra vergine di oliva, Pomodori datterini, Zucchine per tortino vegetariano","2gr, 21gr, 58gr, 1.6gr, 4ml, 20gr, 83gr","erba cipollina, pane, te, sale, olio oliva, pomodori, zucchine tortino vegetariano"
1572,Tortino vegetariano con curcuma e sesamo,"['Vegetariano', 'Piatto pronto', 'Secondo']","Semi di sesamo, Curcuma macinata, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Formaggio grattugiato fresco, Verdure miste in proporzioni variabili","10gr, 2gr, 0.25unit, 10gr, 180gr","semi sesamo, curcuma, uova all'aperto ogm, , formaggio, verdure miste proporzioni variabili"
1282,Trofie fresche al pesto artigianale (nido),"['Piatto da preparare', 'Vegetariano', 'Primo']","Formaggio Grattugiato Fresco, Sale marino  grosso iodato, Pesto artigianale, Trofie fresche","5gr, 4gr, 15gr, 40gr","formaggio, sale, pesto, trofie"
1305,Uova sode  (nido),"['Piatto da preparare', 'Vegetariano', 'Secondo', 'Antipasto']","Sale marino fino iodato, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A","2gr, 1unit","sale, uova all'aperto ogm, "
1267,vellutata di carote con crostini ( nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Primo']","Crostini all'olio di oliva, Formaggio Grattugiato Fresco, Sale marino  grosso iodato, Olio extra vergine di oliva, Cipolla tritata, Carote cubettate","0.1unit, 5gr, 1.5gr, 2ml, 2gr, 80gr","crostini all'olio oliva, formaggio, sale, olio oliva, cipolla, carote"
1268,vellutata di zucchine e porri con riso ( nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Primo']","Sale marino  grosso iodato, Riso Carnaroli, Porro a rondelle, Olio extra vergine di oliva, Cipolla tritata, Zucchine cubettate","1gr, 25gr, 20gr, 2ml, 2gr, 80gr","sale, riso carnaroli, porro, olio oliva, cipolla, zucchine"
975,Vitello tonnato,"['Carne', 'Piatto pronto', 'Antipasto', 'Piatti estivi']","Vitello cotto per tonnato, Salsa tonnata","70gr, 80gr","vitello cotto, salsa"
1467,Zucchina ripiena gratinata (circa 250g),"['Carne', 'Piatto pronto', 'Schiscetta', 'Secondo']","Sale marino fino iodato, Formaggio grattugiato fresco, Ricotta vaccina granarolo, Carne trita (bovino-suino), Zucchine","2gr, 5gr, 30gr, 120gr, 150gr","sale, formaggio, ricotta, carne trita bovinosuino, zucchine"
594,Zucchina ripiena vegetariana fatta da noi! (2 a porzione),"['Vegetariano', 'Piatto pronto', 'Schiscetta', 'Secondo']","Sale marino fino iodato, Formaggio grattugiato fresco, Uova da galline allevate all'aperto senza OGM - Italia  CAT. A, Ricotta vaccina granarolo, Dadolata di verdure per zucchine, Zucchine","2gr, 5gr, 0.25unit, 30gr, 120gr, 150gr","sale, formaggio, uova all'aperto ogm, , ricotta, verdure zucchine, zucchine"
1705,Zucchine al curry,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Contorno']","Curry Madras, Prezzemolo Italia, Aglio tritato, Sale marino fino iodato, Olio extra vergine di oliva, Zucchine mezza luna","0.5gr, 0.5gr, 0.5gr, 1gr, 3ml, 180gr","curry, prezzemolo, aglio, sale, olio oliva, zucchine"
1486,Zucchine al funghetto,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Contorno']","Sale marino fino iodato, Prezzemolo Italia, Aglio tritato, Olio extra vergine di oliva, Salsa di pomodoro artigianale pronta, Zucchine mezza luna","1gr, 0.4gr, 0.5gr, 2ml, 20gr, 120gr","sale, prezzemolo, aglio, olio oliva, salsa pomodoro pronta, zucchine"
1309,Zucchine alla menta ( nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Sale marino fino iodato, Menta, Olio extra vergine di oliva, Zucchine mezza luna sottili","1gr, 0.5gr, 2ml, 60gr","sale, menta, olio oliva, zucchine sottili"
744,Zucchine fresche grigliate,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Contorno']",Zucchine a fette,140gr,zucchine
1497,Zucchine trifolate,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Contorno']","Prezzemolo Italia, Aglio tritato, Sale marino fino iodato, Olio extra vergine di oliva, Zucchine mezza luna","0.5gr, 0.5gr, 1gr, 3ml, 180gr","prezzemolo, aglio, sale, olio oliva, zucchine"
1315,Zucchine trifolate (nido),"['Piatto da preparare', 'Vegano', 'Vegetariano', 'Contorno']","Sale marino fino iodato, Prezzemolo Italia, Aglio a fette, Olio extra vergine di oliva, Zucchine mezza luna","1gr, 0.5gr, 0.5gr, 5ml, 60gr","sale, prezzemolo, aglio, olio oliva, zucchine"
864,Zuppa di legumi e cereali fatta da noi!,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Primo']","Sale marino fino iodato, Alloro, Rosmarino fresco, Passata di pomodoro, Olio extra vergine di oliva, Trito per soffritto, Mix di legumi e cereali","3gr, 1gr, 2gr, 8gr, 5ml, 10gr, 70gr","sale, alloro, rosmarino, pomodoro, olio oliva, trito soffritto, legumi cereali"
1334,Ananas tagliato maturato in pianta (nido),"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Frutta', 'Piatti estivi']",ananas,100gr,ananas
1333,Arancia Tarocco Sicilia (nido),"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",arancia,100gr,arancia
1332,Banana Chiquita (nido),"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",banana,100gr,banana
1335,Fragole (nido),"['Vegano', 'Vegetariano', 'Frutta']",fragola,100gr,fragola
1330,Mela Fuji Marlene (nido),"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",mela,100gr,mela
1331,Mela Golden Melinda (nido),"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",mela,100gr,mela
1277,Pizza margherita (nido),"['Vegetariano', 'Pizze e panini']",pizza,100gr,pizza
1412,Albicocca Mogador 1 porzione (140/150 g)  2/3  frutti,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Frutta', 'Piatti estivi']",albicocca,140gr,albicocca mogador porzione frutti
606,Albicocca orange Rubis 1 porzione (100/120 gr)  2/3  frutti,"['Vegano', 'Vegetariano', 'Novità e scelti per te', 'Frutta', 'Piatti estivi']",albicocca,100gr,albicocca porzione frutti
985,Ananas tagliato maturato in pianta,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Frutta']",ananas,1.5kg,ananas pianta
85,Ancora uno Frollino con pezzi di cioccolato Tre Marie,,biscotti,350gr,frollino tre marie
301,Ancora uno Krumiro con cioccolato croccante Tre Marie,,biscotti,350gr,tre marie
1718,Anguria tagliata pronta al consumo,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Novità e scelti per te', 'Frutta', 'Piatti estivi']",anguria,300gr,anguria pronta
23,Arancia navel Italia 1 pz da circa 200/220gr,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",arancia,110gr,arancia pz
1133,Arancia Tarocco Sicilia 1 pz circa 200 gr,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",arancia,110gr,arancia tarocco sicilia pz
796,Baffo di ricciola scottata in padella,"['Piatto da preparare', 'Pesce', 'Secondo']",ricciola,120gr,ricciola padella
21,Banana Chiquita 1 pz da circa 200 g,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Frutta', 'Piatti estivi']",banana,30gr,banana chiquita pz
905,Barbera dell’Oltrepò Pavese DOC Vigna Poggio Anna  Quaquarini,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,barbera dell’oltrepò pavese doc vigna poggio anna quaquarini
822,Birra Artigianale Castana ambrata al miele di Castagno 500 ml,"['Prodotto/Confezione', 'Birre', 'Birra e Vino']",birra,500ml,birra castana miele castagno
821,Birra Artigianale Castana ambrata al miele di Castagno 750 ml,"['Prodotto/Confezione', 'Birre', 'Birra e Vino']",birra,750ml,birra castana miele castagno
1409,Birra artigianale Hopart,"['Prodotto/Confezione', 'Birre', 'Vini e Birre', 'Birra e Vino', 'Piatti estivi']",birra,500ml,birra hopart
820,Birra artigianale Oltre Golden Ale chiara 750 ml,"['Prodotto/Confezione', 'Birre', 'Birra e Vino']",birra,750ml,birra oltre golden ale chiara
929,Birra artigianale Orange Bock,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino', 'Piatti estivi']",birra,500ml,birra bock
928,Birra artigianale Reset,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino', 'Piatti estivi']",birra,500ml,birra reset
927,Birra artigianale Seta,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino', 'Piatti estivi']",birra,500ml,birra seta
1170,birra a scelta+ biglietto birra omaggio,,birra,500ml,birra scelta+ biglietto birra omaggio
661,Biscotti artigianali con gocce di cioccolato,"['Vegetariano', 'Prodotto/Confezione', 'Colazione']",biscotti,200gr,biscotti artigianali gocce
660,Biscotti artigianali da latte,"['Vegetariano', 'Prodotto/Confezione', 'Colazione']",biscotti,200gr,biscotti artigianali latte
662,Biscotti artigianali integrali,"['Vegetariano', 'Prodotto/Confezione', 'Colazione']",biscotti,200gr,biscotti artigianali integrali
906,Blau Pinot Nero dell’Oltrepò Pavese DOC Bio  Quaquarini,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,blau pinot dell’oltrepò pavese doc quaquarini
134,Bocconcini di pane,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",pane,20gr,pane
138,Bocconcini di pane al sesamo,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",pane,20gr,pane sesamo
136,Bocconcini di pane integrale,"['Vegano', 'Vegetariano', 'Piatto pronto', 'Schiscetta', 'Pane']",pane,20gr,pane integrale
1286,Bocconcini di pane (nido),"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Pane']",pane,20gr,pane nido
986,Bonarda dell’Oltrepò Pavese DOC Bio – senza solfiti aggiunti,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,bonarda dell’oltrepò pavese doc – solfiti aggiunti
1339,Bresaola artigianale a fette,"['Carne', 'Prodotto/Confezione', 'Schiscetta', 'Salumi e Formaggi', 'Piatti estivi']",bresaola,100gr,bresaola
116,Bresaola punta d'anca affettata,"['Carne', 'Schiscetta', 'Salumi e Formaggi', 'Piatti estivi']",bresaola,100gr,bresaola
612,Bresaola Wagyu affettata,"['Carne', 'Schiscetta', 'Secondo', 'Antipasto']",bresaola,100gr,bresaola
1456,Bun ai semi di papavero,"['Prodotto/Confezione', 'Pane']",pane,50gr,bun semi papavero
1457,Bun ai semi di sesamo,"['Prodotto/Confezione', 'Pane']",pane,50gr,bun semi sesamo
543,Buon per tutti Galbusera Bio (200g),"['Vegetariano', 'Prodotto/Confezione', 'Pane']",pane,200gr,buon
311,Buon per tutti galbusera Bio 200 gr,"['Vegetariano', 'Schiscetta', 'Pane']",pane,200gr,buon
373,Burrata gusto di una volta Granarolo 2 pz da 125 g,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi', 'Secondo', 'Antipasto']",burrata,125gr,volta pz
630,Burratina fior di latte,"['Vegetariano', 'Prodotto/Confezione', 'Piatto pronto', 'Salumi e Formaggi', 'Secondo']",burrata,125gr,burratina fior latte
669,Burratina fiordilatte 125 gr,"['Vegetariano', 'Schiscetta', 'Salumi e Formaggi']",burrata,125gr,burratina fiordilatte
823,Cachi 1 pz da 160-180gr,"['Vegano', 'Vegetariano', 'Schiscetta', 'Frutta']",caco,170gr,cachi pz
1035,Cannolo siciliano,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']",cannolo,20gr,cannolo
1619,Carillo - Pinot Nero dell’Oltrepò Pavese DOC,"['Prodotto/Confezione', 'Vini e Birre', 'Birra e Vino']",vino,1l,carillo pinot dell’oltrepò pavese doc
1241,Casera valtellina dop,"['Vegetariano', 'Prodotto/Confezione', 'Salumi e Formaggi']",casera,100gr,casera valtellina
809,Castagne fresche,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Novità e scelti per te', 'Frutta']",castagne,100gr,castagne
1049,Cheescake con salsa ai frutti di bosco per 4,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']",cheesecake,400gr,cheescake salsa frutti bosco
828,Cheesecake con salsa ai frutti di bosco,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']",cheesecake,100gr,cheesecake salsa frutti bosco
1094,Chiacchiere di carnevale,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Novità e scelti per te', 'Dolce']",chiacchiere,100gr,chiacchiere carnevale
1224,Ciabatta di semola di grano duro,['Pane'],pane,300gr,ciabatta semola grano duro
1200,Ciabattina di semola di grano duro,['Pane'],pane,300gr,ciabattina semola grano duro
581,Ciliegie Duroni Vignola Igp  (120gr),"['Vegano', 'Vegetariano', 'Frutta']",ciliegie,120gr,ciliegie duroni vignola
1411,Ciliegie Ferrovia  (300g),"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Frutta', 'Piatti estivi']",ciliegie,300gr,ciliegie ferrovia
686,Ciliegie Regina Trentino  (120gr),"['Vegano', 'Vegetariano', 'Frutta']",ciliegie,120gr,ciliegie
27,Clementine 2/3 pz circa 150gr,"['Vegano', 'Vegetariano', 'Prodotto/Confezione', 'Schiscetta', 'Frutta']",clementine,150gr,clementine pz
1034,Coda d'aragosta al cioccolato,"['Vegetariano', 'Prodotto/Confezione', 'Dessert', 'Dolce']","pasta sfoglia, cioccolato","300gr, 20gr",coda d'aragosta
